Date,Weight,Nutrition,Exercise,Sleep,Hygiene,Food,source_file,source_sheet,Date_raw
,,Vitamin Water,12000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
,,Vegetable Dumplings,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
,,Miso Soup,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
2025-06-21,140.6,2 Black Coffee,60 Bicep Curls,Wake up: 6:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,45829
,,3 Electrolyte Drink,60 Shoulder Press,Eat start: 8:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
,,Cod Liver Oil,60 Lateral Raises,Eat end: 13:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
,,20 Almonds,60 Single Arm Row,!Sleep: 22:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
,,7 up pink,12500 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
,,Club Tropical,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
,,Veggie Protein Crunch,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine,
2025-06-22,138.6,,60 Bicep Curls,06:00:00,Brush,Cod Liver Oil,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,45830
,,,60 Shoulder Press,22:45:00,Bath,2 Electrolyte Drink,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Lateral Raises,,,2 Coffee,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Single Arm Row,,,55 Almonds,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Twists,,,Spinach,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Swings,,,Chicken gravy,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
2025-06-23,137.4,,60 Bicep Curls,06:00:00,Brush,2 Coffee,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,45831
,,,60 Shoulder Press,22:45:00,Bath,2 Electrolyte Drink,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Lateral Raises,,,Cod Liver Oil,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Single Arm Row,,,40 Almonds,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Twists,,,Spinach,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Swings,,,Chicken gravy,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
2025-06-24,139.2,,60 Bicep Curls,06:00:00,Brush,2 Black Coffee,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,45832
,,,60 Shoulder Press,23:45:00,Bath,3 Electrolyte Drink,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,80 Lateral Raises,,,Cod Liver Oil,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Single Arm Row,,,20 Almonds,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Twists,,,Spinach,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Swings,,,Chicken gravy,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,14700 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
2025-06-25,136.6,,60 Bicep Curls,08:00:00,Brush,Black Coffee,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,45833
,,,60 Shoulder Press,22:00:00,Bath,Electrolyte Drink,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Lateral Raises,,,Cod Liver Oil,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Single Arm Row,,,20 Almonds,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Twists,,,Spinach,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Swings,,,Chicken gravy,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,15900 steps,,,Mas+ drink,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
2025-06-26,136.4,,60 Bicep Curls,,Bruth,Black Coffee,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,45834
,,,60 Shoulder Press,,,Electrolyte Drink,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Lateral Raises,,,Cod Liver Oil,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Single Arm Row,,,60 Almonds,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Twists,,,Spinach,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,60 Kettle Swings,,,Chicken gravy,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,10000 steps,,,Mas+ drink,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
,,,,,,Pumpkin seeds,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health,
2025-06-07,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Wealth.xlsx,Expenditure,45815
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Wealth.xlsx,Expenditure,
2025-08-29,,Electrolyte Drink,100 Bicep Curls,,,,C:\Users\anbal\Downloads\the end of road\Health.xlsx,Health,45898
,,Black Coffee,100 Shoulder Press,,,,C:\Users\anbal\Downloads\the end of road\Health.xlsx,Health,
2025-09-17,130.6,2 Black Coffee,60 Bicep Curls,,,,C:\Users\anbal\Downloads\The FALL\Health.xlsx,Health,45917
,,2 Electrolyte Drink,60 Shoulder Press,,,,C:\Users\anbal\Downloads\The FALL\Health.xlsx,Health,
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\The FALL\Health.xlsx,Health,
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\The FALL\Health.xlsx,Health,
,,Bistro Salad,60 Kettle Twists,,,,C:\Users\anbal\Downloads\The FALL\Health.xlsx,Health,
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\The FALL\Health.xlsx,Health,
,,Fanta Zero,9000 steps,,,,C:\Users\anbal\Downloads\The FALL\Health.xlsx,Health,
,,Vitamin water,,,,,C:\Users\anbal\Downloads\The FALL\Health.xlsx,Health,
,,Veggie crunch,,,,,C:\Users\anbal\Downloads\The FALL\Health.xlsx,Health,
2025-09-17,,,,,,,C:\Users\anbal\Downloads\The FALL\Relationship.xlsx,Relationship,45917
2025-09-17,,,,,,,C:\Users\anbal\Downloads\The FALL\Wealth.xlsx,Expenditure,45917
,,,,,,,C:\Users\anbal\Downloads\The FALL\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\The FALL\Wealth.xlsx,Expenditure,
2025-10-23,130.4,3 Electrolyte Drink,120 Bicep Curls,10:00:00,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,45953
,,2 Black Coffee,120 Shoulder Press,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,70 Almonds,60 Lateral Raises,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,Sprite Zero,10000 steps,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
2025-10-24,128.8,Electrolyte Drink,120 Bicep Curls,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,45954
,,Black Coffee,120 Shoulder Press,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,40 Almonds,,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,Cod Liver Oil,,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,Spinach,,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
,,Rice,,,,,C:\Users\anbal\Downloads\TIRED\Sairam Anbalagan.xlsx,Health,
2025-08-26,130,3 Black Coffee,100 Bicep Curls,08:30:00,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,45895
,,2 Electrolyte Drink,100 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,73 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,Bistro Salad,60 Kettle Twists,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,,10600 steps,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
2025-08-27,129,Black Coffee,100 Bicep Curls,08:00:00,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,45896
,,Electrolyte Drink,100 Shoulder Press,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,Bistro Salad,60 Lateral Raises,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,Chicken Gravy,60 Kettle Twists,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,Achar Gohst Chicken,60 Kettle Swings,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
,,,7700 steps,,,,C:\Users\anbal\Downloads\TOO RICH\Health.xlsx,Health,
2025-08-26,,,,,,,C:\Users\anbal\Downloads\TOO RICH\Relationship.xlsx,Sheet1,45895
2025-08-26,,,,,,,C:\Users\anbal\Downloads\TOO RICH\Wealth.xlsx,Expenditure,45895
,,,,,,,C:\Users\anbal\Downloads\TOO RICH\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\TOO RICH\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\TOO RICH\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\TOO RICH\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\TOO RICH\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\TOO RICH\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\TOO RICH\Wealth.xlsx,Expenditure,
2025-10-08,133.2,2 Electrolyte Drink,60 Bicep Curls,09:00:00,,,C:\Users\anbal\Downloads\very important\Sairam Anbalagan.xlsx,Health,45938
,,2 Black Coffee,60 Shoulder Press,,,,C:\Users\anbal\Downloads\very important\Sairam Anbalagan.xlsx,Health,
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\very important\Sairam Anbalagan.xlsx,Health,
,,70 Almonds,60 Shoulder Press,,,,C:\Users\anbal\Downloads\very important\Sairam Anbalagan.xlsx,Health,
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\very important\Sairam Anbalagan.xlsx,Health,
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\very important\Sairam Anbalagan.xlsx,Health,
,,,10600 steps,,,,C:\Users\anbal\Downloads\very important\Sairam Anbalagan.xlsx,Health,
2025-08-05,128.6,4L water,100 Bicep Curls,,,,C:\Users\anbal\Downloads\wasteoftime\Health.xlsx,Health,45874
,,2 Electrolyte Drink,100 Shoulder Press,,,,C:\Users\anbal\Downloads\wasteoftime\Health.xlsx,Health,
,,Black Coffee,60 Lateral Raises,,,,C:\Users\anbal\Downloads\wasteoftime\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\wasteoftime\Health.xlsx,Health,
,,Chicken Gravy,100 Kettle Twists,,,,C:\Users\anbal\Downloads\wasteoftime\Health.xlsx,Health,
,,,60 Kettle Swings,,,,C:\Users\anbal\Downloads\wasteoftime\Health.xlsx,Health,
,,,20 Bicep Curls,,,,C:\Users\anbal\Downloads\wasteoftime\Health.xlsx,Health,
2025-08-05,,,,,,,C:\Users\anbal\Downloads\wasteoftime\Hobby.xlsx,Mobile Gaming,45874
2025-07-29,130.4,4L water,100 Bicep Curls,,,,C:\Users\anbal\Downloads\wow gmaeee\Health.xlsx,Health,45867
,,Black Coffee,100 Shoulder Press,,,,C:\Users\anbal\Downloads\wow gmaeee\Health.xlsx,Health,
,,Electrolyte Drink,100 Lateral Raises,,,,C:\Users\anbal\Downloads\wow gmaeee\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\wow gmaeee\Health.xlsx,Health,
,,20 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\wow gmaeee\Health.xlsx,Health,
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\wow gmaeee\Health.xlsx,Health,
2025-07-30,,,100 Bicep Curls,,,,C:\Users\anbal\Downloads\wow gmaeee\Health.xlsx,Health,45868
,,,100 Shoulder Press,,,,C:\Users\anbal\Downloads\wow gmaeee\Health.xlsx,Health,
,,,20 Single Arm Row,,,,C:\Users\anbal\Downloads\wow gmaeee\Health.xlsx,Health,
2025-07-29,,,,,,,C:\Users\anbal\Downloads\wow gmaeee\Hobby.xlsx,Mobile Gaming,45867
2025-07-29,,,,,,,C:\Users\anbal\Downloads\wow gmaeee\Wealth.xlsx,Expenditure,45867
,,,,,,,C:\Users\anbal\Downloads\wow gmaeee\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\wow gmaeee\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\wow gmaeee\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\wow gmaeee\Wealth.xlsx,Expenditure,
2025-08-19,129.8,2 Electrolyte Drink,100 Bicep Curls,08:45:00,,,C:\Users\anbal\Downloads\xdewakl\Health.xlsx,Health,45888
,,Black Coffee,,,,,C:\Users\anbal\Downloads\xdewakl\Health.xlsx,Health,
,,Cod Liver Oil,,,,,C:\Users\anbal\Downloads\xdewakl\Health.xlsx,Health,
,,20 Pumpkin seeds,,,,,C:\Users\anbal\Downloads\xdewakl\Health.xlsx,Health,
,,20 Almonds,,,,,C:\Users\anbal\Downloads\xdewakl\Health.xlsx,Health,
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\xdewakl\Health.xlsx,Health,
2025-08-28,128.6,Electrolyte Drink,100 Bicep Curls,08:30:00,,,C:\Users\anbal\Downloads\xx512\Health.xlsx,Health,45897
,,Cod Liver Oil,100 Shoulder Press,,,,C:\Users\anbal\Downloads\xx512\Health.xlsx,Health,
,,,20 Single Arm Row,,,,C:\Users\anbal\Downloads\xx512\Health.xlsx,Health,
2025-11-08,128.6,2 Electrolyte Drink,60 Bicep Curls,14:30:00,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,45969
,,Cod Liver Oil,60 Shoulder Press,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,Black Coffee,60 Lateral Raises,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,Rice,4100 steps,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,Fanta Chucky,,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
2025-11-09,130.8,2 Electrolyte Drink,60 Bicep Curls,12:30:00,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,45970
,,2 Black Coffee,60 Shoulder Press,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,60 Almonds,60 Lateral Raises,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,Spinach,60 Single Arm Row,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,Chicken Gravy,60 Kettle Twists,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,Fanta Chucky,60 Kettle Swings,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,,5000 steps,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,,120 Bicep Curls,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,,120 Shoulder Press,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,,120 Bicep Curls,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,,120 Shoulder Press,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
,,,60 Lateral Raises,,,,C:\Users\anbal\Downloads\youtube clash royale hijack\Health\Health.xlsx,Health,
2025-12-06,,,,,,,C:\Users\anbal\Downloads\yenkone\Health\Health.xlsx,Health,45997
,,,,,,,C:\Users\anbal\Downloads\whathaveigotteninto\Hobby\Eve Online.xlsx,Eve Online,SP
,,,,,,,C:\Users\anbal\Downloads\whathaveigotteninto\Hobby\Eve Online.xlsx,Eve Online,ISK
2025-08-04,,,,,,,C:\Users\anbal\Downloads\whathaveigotteninto\Hobby\Hobby.xlsx,PC Gaming,45873
2025-09-29,,,,,"Arranged bedroom, washroom and kitchen",,C:\Users\anbal\Downloads\TRASH\Health\Health.xlsx,Hygiene,45929
2025-09-29,,,,,,,C:\Users\anbal\Downloads\TRASH\Relationship\Relationship.xlsx,Relationship,45929
2025-07-25,,,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y0\Hobby.xlsx,Manga,45863
2025-07-26,,,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y0\Hobby.xlsx,Manga,45864
2025-07-27,,,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Expenditure.xlsx,Expenditure,45865
,,,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Expenditure.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Expenditure.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Expenditure.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Expenditure.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Expenditure.xlsx,Expenditure,
2025-07-27,130.8,8L water,100 Bicep Curls,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,45865
,,2 Black Coffee,100 Shoulder Press,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
,,2 Electrolyte Drink,60 Single Arm Row,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
,,65 Almonds,100 Kettle Twists,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
,,Vanilla Protein Drink,6500 steps,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
,,Veggie Protein Snack,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
,,Chicken Roasted Bites,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
,,Vitamin Water,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
,,Protein Bar,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Health.xlsx,Health,
2025-07-27,,,,,,,C:\Users\anbal\Downloads\this is wayyy failure\Y1Q1\Hobby.xlsx,Mobile Gaming,45865
2025-11-26,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,45987
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,
2025-11-27,,,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Career\Career.xlsx,Job Application,45988
2025-11-26,129.6,2 Electrolyte Drink,60 Bicep Curls,08:00:00,Brush,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,45987
,,Cod Liver Oil,120 Shoulder Press,,Bath,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,
,,2 Black Coffee,60 Lateral Raises,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,
,,Chicken Biryani,60 Single Arm Row,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,
,,60 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,
,,Camomile Drink,4223 steps,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,
2025-11-27,129.6,Electrolyte Drink,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,45988
,,Cod Liver Oil,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,
,,Black Coffee,,,,,C:\Users\anbal\Downloads\THIS IS FINAL FAILURE\Health\Health.xlsx,Health,
2025-11-05,131.2,Electrolyte Drink,120 Bicep Curls,10:45:00,,,C:\Users\anbal\Downloads\THIS IS END\Health\Health.xlsx,Health,45966
,,,120 Shoulder Press,,,,C:\Users\anbal\Downloads\THIS IS END\Health\Health.xlsx,Health,
2025-10-14,127.2,2 Electrolyte Drink,60 Bicep Curls,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,45944
,,2 Black Coffee,60 Shoulder Press,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,Spinach,60 Single Arm Row,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,34 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,Club Tropical Soda,10000 steps,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,Vitamin Water,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,,60 Bicep Curls,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,,60 Shoulder Press,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,,60 Single Arm Row,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
